date,slot,P_plan_kW,P_adj_kW,P_ch_kW,P_dis_kW,P_em_kW,P_curt_kW,E_kWh,load_forecast_kW,pv_forecast_kW,load_actual_kW,pv_actual_kW,price
2025-08-05,71,0.0,2583.9221000000007,4876.299600000001,0.0,0.0,0.0,6324.991201175924,6689.659000000001,9708.2625,6620.66,8913.0375,0.4432
2025-08-05,72,0.0,0.0,2581.839100000001,0.0,0.0,0.0,7056.436141175925,6528.06279,9705.7302,6320.8051,8902.6442,0.4411
2025-08-05,73,0.0,0.0,2893.6392000000005,0.0,0.0,0.0,7443.712006175925,6471.206724999999,9703.197900000001,6154.6954,9048.3346,0.4551
2025-08-05,74,0.0,0.0,2894.0874999999996,0.0,0.0,0.0,7877.757886175925,6644.8989999999985,9700.6656,6292.85,9186.9375,0.4463
2025-08-05,75,1925.9878400000007,1.8189894035458565e-12,2470.679600000002,0.0,0.0,0.0,8311.871011175925,6624.12114,9698.1333,6712.1825,9182.8621,0.4113
2025-08-05,76,0.0,0.0,2174.6776999999993,0.0,0.0,0.0,8682.472951175925,6842.44773,9695.601,6926.5688,9101.2465,0.5682
2025-08-05,77,0.0,0.0,2130.4725,0.0,0.0,0.0,9008.674606175926,7125.978499999999,9693.0687,6840.84,8971.3125,0.8279
2025-08-05,78,0.0,0.0,2002.4402,0.0,0.0,0.0,9328.245481175925,7258.4953,9416.506016666666,6790.5927,8793.0329,0.8636
2025-08-05,79,0.0,0.0,1963.5735999999997,0.0,0.0,0.0,9628.611511175925,7239.373259999999,9139.943333333333,6815.5859,8779.1595,0.8416
2025-08-05,80,0.0,0.0,1855.58,0.0,0.0,0.0,9923.147551175924,7244.3706250000005,8863.38065,6984.82,8840.4,0.8618
2025-08-05,81,0.0,0.0,1346.1868000000004,0.0,0.0,0.0,10201.484551175923,6983.653975,8586.817966666667,7314.1714,8660.3582,0.8623
2025-08-05,82,0.0,0.0,1220.4184999999998,0.0,0.0,0.0,10403.412571175922,6907.736720000001,8310.255283333334,7210.7955,8431.214,0.9026
2025-08-05,83,0.0,0.0,1423.4976921605146,0.0,0.0,64.67980783948514,10586.475346175923,7190.522375,8033.6926,6811.51,8299.6875,0.9754
2025-08-05,84,0.0,0.0,0.0,0.0,0.0,1317.6088,10800.0,7156.621695000001,7842.79465,6870.4454,8188.0542,1.0002
2025-08-05,85,0.0,0.0,0.0,0.0,0.0,756.6258000000007,10800.0,7114.758844999999,7651.8967,7086.3739,7842.9997,0.9978
2025-08-05,86,0.0,0.0,0.0,0.0,0.0,279.78250000000025,10800.0,7227.967875,7460.998750000001,7056.08,7335.8625,1.0271
2025-08-05,87,0.0,0.0,0.0,0.0,0.0,240.92289999999957,10800.0,7265.0022450000015,7270.1008,6751.7784,6992.7013,1.0906
2025-08-05,88,0.0,0.0,0.0,215.14779999999973,0.0,0.0,10800.0,7221.953245000001,7079.20285,6913.128,6697.9802,0.9376
2025-08-05,89,269.10159999999996,269.10159999999996,0.0,750.0384000000004,0.0,0.0,10760.157814814815,7157.4065,6888.3049,7376.59,6357.45,0.6694
2025-08-05,90,996.7655755555525,996.7655755555525,0.0,197.87172444444695,0.0,0.0,10621.261814814814,7292.17372,6471.6432,7237.0062,6042.3689,0.66
2025-08-05,91,1192.87421,1192.87421,142.33550999999989,0.0,0.0,0.0,10584.618902880657,7247.85571,6054.9815,6974.7025,5924.1638,0.7217
2025-08-05,92,1662.031325,1662.031325,470.78632500000003,0.0,0.0,0.0,10605.969229380657,7300.351125,5638.3198,6956.72,5765.475,0.7308
2025-08-05,93,2045.8981599999997,2045.8981599999997,149.90246000000025,0.0,0.0,0.0,10676.587178130656,7267.55626,5221.658100000001,7058.1492,5162.1535,0.7534
2025-08-05,94,2552.1229049999993,2552.1229049999993,207.54940499999884,0.0,0.0,0.0,10699.072547130656,7357.119304999999,4804.9964,7083.268,4738.6945,0.7823
2025-08-05,95,2925.780925,2925.780925,465.30028079562425,0.0,0.0,20.27314420437537,10730.204957880656,7314.115625,4388.3347,7058.52,4618.3125,0.8055
2025-08-05,96,3228.7761649999993,3228.7761649999993,0.0,0.0,0.0,404.66436499999867,10800.0,7332.186865,4103.4107,7152.024,4327.9122,0.8271
2025-08-05,97,3616.407809999999,3616.407809999999,0.0,0.0,0.0,490.6519099999986,10800.0,7434.894509999999,3818.4867000000004,7175.7461,4049.9902,0.8519
2025-08-05,98,4002.830425,3899.629126783269,0.0,0.0,0.0,555.8741267832688,10800.0,7536.3931250000005,3533.5627000000004,7211.43,3867.675,0.8791
2025-08-05,99,4082.3358850000004,3738.002985000001,0.0,131.9564149999992,0.0,0.0,10800.0,7330.974585000001,3248.6387000000004,7494.3185,3624.3591,0.9024
2025-08-05,100,4368.875794999999,4016.1643449999992,0.0,156.88855500000136,0.0,0.0,10775.563626851852,7332.5904949999995,2963.7147000000004,7467.1651,3294.1122,0.9163
2025-08-05,101,4743.335675,4382.245675,77.43317500000012,0.0,0.0,0.0,10746.51019074074,7422.126375000001,2678.7907,7260.0,2955.1875,0.9264
2025-08-05,102,5193.371236666666,4895.222769999999,92.94196999999895,0.0,0.0,0.0,10758.125166990741,7602.26557,2408.894333333333,7501.0739,2698.7931,0.9462
2025-08-05,103,5421.837933333334,5186.631000000001,186.22358339505203,0.0,0.0,83.01131660494927,10772.066462490742,7560.835900000001,2138.997966666667,7317.5683,2400.1722,0.9742
2025-08-05,104,5711.989525000001,5539.724125000001,0.0,0.0,0.0,666.7191250000005,10800.0,7581.091125000001,1869.1016,6896.88,2023.875,0.9862
2025-08-05,105,6198.136986666667,6088.813120000001,0.0,0.0,0.0,510.56262000000055,10800.0,7797.34222,1599.2052333333334,7235.8424,1657.5919,0.976
2025-08-05,106,5663.430933333333,5617.048599999999,0.0,0.0,0.0,46.02689999999893,10800.0,6992.739799999999,1329.3088666666667,6877.7532,1306.7315,1.0742
2025-08-05,107,4572.759250000001,4589.318450000001,0.0,203.3490499999989,0.0,0.0,10800.0,5632.17175,1059.4125,5778.28,985.6125,1.2313
2025-08-05,108,4774.6369,4788.436233333334,57.22713333333376,0.0,0.0,0.0,10762.342768518518,5657.48065,882.8437499999999,5452.1576,720.9485,1.2561
2025-08-05,109,5104.079140000001,5115.118606666667,76.96740666666665,0.0,0.0,0.0,10770.926838518519,5810.35414,706.2749999999999,5505.6485,467.4973,1.2447
2025-08-05,110,5080.63775,5088.91735,0.0,228.97515000000018,0.0,0.0,10782.471949518518,5610.344,529.70625,5541.43,223.5375,1.2545
2025-08-05,111,5444.245425,5449.765158333334,0.0,135.4934416666665,0.0,0.0,10740.069143962963,5797.382925,353.13749999999993,5632.3922,47.1336,1.2522
2025-08-05,112,5739.833235,5742.593101666667,0.0,5.352598333332935,0.0,0.0,10714.977765876543,5916.401985,176.5687499999999,5747.9457,0.0,1.2881
2025-08-05,113,724.9134999999997,724.9134999999997,0.0,5000.0,90.87650000000053,0.0,10713.986543962963,5724.9135,0.0,5815.79,0.0,1.3466
2025-08-05,114,679.7663600000005,679.7663600000005,0.0,5000.0,69.76294000000007,0.0,9788.060618037038,5679.7663600000005,0.0,5752.3189,2.7896,1.3523
2025-08-05,115,652.5548250000002,652.5548250000002,0.0,4834.5052749999995,0.0,0.0,8862.134692111113,5652.554825,0.0,5487.0601,0.0,1.3445
2025-08-05,116,761.6890000000003,761.6890000000003,0.0,4573.271,0.0,0.0,7966.855937481483,5761.689,0.0,5334.96,0.0,1.3483
2025-08-05,117,849.1503350000003,849.1503350000003,0.0,4851.937464999999,0.0,0.0,7119.953900444446,5849.150335,0.0,5701.2881,0.2003,1.349
2025-08-05,118,919.0128699999996,919.0128699999996,0.0,4945.08543,0.0,0.0,6221.446962481483,5919.01287,0.0,5864.0983,0.0,1.3473
2025-08-05,119,879.2579999999998,879.2579999999998,0.0,4836.582,0.0,0.0,5305.690401370372,5879.258,0.0,5715.84,0.0,1.3482
2025-08-05,120,788.5499300000001,788.5499300000001,0.0,5000.0,27.99877000000015,0.0,4410.027068037039,5788.54993,0.0,5816.5631,0.0144,1.3513
2025-08-05,121,3837.6174999999985,4040.966550000002,0.0,1775.0160499999984,0.0,0.0,3484.1011421111125,5677.617499999999,0.0,5815.9826,0.0,1.34
2025-08-05,122,723.1870000000017,723.1870000000017,0.0,4877.5729999999985,0.0,0.0,3155.394466185187,5723.187000000002,0.0,5600.76,0.0,1.3489
2025-08-05,123,800.7248799999988,800.7248799999988,0.0,4657.701820000001,0.0,0.0,2252.140206925928,5800.724879999999,0.0,5458.4277,0.001,1.3952
2025-08-05,124,5843.43361,5843.43361,452.0328099999997,0.0,0.0,0.0,1389.6028328518537,5843.43361,0.0,5391.4008,0.0,1.2226
2025-08-05,125,5797.765,5797.765,265.1850000000004,0.0,0.0,0.0,1457.4077543518536,5797.765,0.0,5532.58,0.0,0.9332
2025-08-05,126,5716.513785,5716.513785,0.0,264.9951149999997,0.0,0.0,1497.1855043518535,5716.513785,0.0,5981.5089,0.0,0.9068
2025-08-05,127,5735.615919999999,5735.615919999999,0.0,195.61208000000076,0.0,0.0,1448.1123349074091,5735.615919999999,0.0,5931.228,0.0,0.9371
2025-08-05,128,5843.312000000001,5843.312000000001,249.8020000000006,0.0,0.0,0.0,1411.8878756481497,5843.312000000001,0.0,5593.51,0.0,0.9371
2025-08-05,129,5971.050479999999,5971.050479999999,100.62207999999919,0.0,0.0,0.0,1449.3581756481499,5971.050479999999,0.0,5870.4284,0.0,0.9871
2025-08-05,130,5411.89573,5411.89573,0.0,104.67386999999961,0.0,0.0,1464.4514876481499,5411.89573,0.0,5516.5696,0.0,0.7764
2025-08-05,131,4580.5575,4580.5575,0.0,17.212500000000546,0.0,0.0,1445.06743764815,4580.5575,0.0,4597.77,0.0,0.4209
2025-08-05,132,9684.11907,9684.11907,5000.0,0.0,0.0,138.6730700000012,1441.87993764815,4684.119070000001,0.0,4545.446,0.0,0.3859
2025-08-05,133,4881.269289999999,4881.269289999999,54.42648999999892,0.0,0.0,0.0,2191.87993764815,4881.269289999999,0.0,4826.8428,0.0,0.4368
2025-08-05,134,4680.193,4680.193,0.0,191.5069999999996,0.0,0.0,2200.04391114815,4680.193,0.0,4871.7,0.0,0.4198
2025-08-05,135,4774.676314999999,4774.676314999999,97.33191499999884,0.0,0.0,0.0,2164.579651888891,4774.676314999999,0.0,4677.3444,0.0,0.4186
2025-08-05,136,4718.09516,4718.09516,122.15395999999964,0.0,0.0,0.0,2179.1794391388908,4718.09516,0.0,4595.9412,0.0,0.4241
2025-08-05,137,4497.2815,4497.2815,0.0,121.76850000000013,0.0,0.0,2197.5025331388906,4497.2815,0.0,4619.05,0.0,0.4237
2025-08-05,138,4481.13191,4481.13191,12.507609999999659,0.0,0.0,0.0,2174.9528109166686,4481.13191,0.0,4468.6243,0.0,0.4248
2025-08-05,139,4491.78434,4491.78434,0.0,45.78805999999986,0.0,0.0,2176.8289524166685,4491.78434,0.0,4537.5724,0.0,0.424
2025-08-05,140,4497.503500000001,4497.503500000001,0.0,278.65649999999914,0.0,0.0,2168.3496820462983,4497.503500000001,0.0,4776.16,0.0,0.422
2025-08-05,141,4613.269935,4613.269935,0.0,86.70946499999991,0.0,0.0,2116.746626490743,4613.269935,0.0,4699.9794,0.0,0.424
2025-08-05,142,4677.336165,4677.336165,140.44036499999947,0.0,0.0,0.0,2100.6893181574096,4677.336165,0.0,4536.8958,0.0,0.4271
2025-08-05,143,4620.196,4620.196,149.9459999999999,0.0,0.0,0.0,2121.7553729074098,4620.196,0.0,4470.25,0.0,0.4276
2025-08-06,0,9544.012120000001,9544.012120000001,5000.0,0.0,0.0,91.60422000000153,2144.2472729074098,4544.012120000001,0.0,4452.4079,0.0,0.4248
2025-08-06,1,9347.123039999999,9347.123039999999,4912.982339999999,0.0,0.0,0.0,2894.2472729074098,4347.1230399999995,0.0,4434.1407,0.0,0.4245
2025-08-06,2,9428.5775,9428.5775,4948.9974999999995,0.0,0.0,0.0,3631.1946239074096,4428.577499999999,0.0,4479.58,0.0,0.4269
2025-08-06,3,9546.600449999998,9546.600449999998,4895.786449999998,0.0,0.0,0.0,4373.544248907409,4546.600449999999,0.0,4650.814,0.0,0.4272
2025-08-06,4,9482.01642,9482.01642,4898.93342,0.0,0.0,0.0,5107.912216407409,4482.016420000001,0.0,4583.083,0.0,0.4271
2025-08-06,5,9401.744999999999,9401.744999999999,5000.0,0.0,0.0,0.13499999999953616,5842.752229407409,4401.745,0.0,4401.61,0.0,0.4285
2025-08-06,6,4476.529895,4476.529895,0.0,89.64700500000072,0.0,0.0,6592.752229407409,4476.529895,0.0,4566.1769,0.0,0.4311
2025-08-06,7,9427.990679999999,9427.990679999999,4909.661079999999,0.0,0.0,0.0,6576.150932185186,4427.99068,0.0,4518.3296,0.0,0.4302
2025-08-06,8,9359.138500000001,9359.138500000001,5000.0,0.0,0.0,119.92850000000112,7312.600094185186,4359.1385,0.0,4239.21,0.0,0.4279
2025-08-06,9,4319.668460000001,4319.668460000001,50.03166000000055,0.0,0.0,0.0,8062.600094185186,4319.668460000001,0.0,4269.6368,0.0,0.4312
2025-08-06,10,4317.467890000001,4317.467890000001,107.41659000000072,0.0,0.0,0.0,8070.104843185186,4317.467890000001,0.0,4210.0513,0.0,0.4333
2025-08-06,11,5337.770311502025,5337.770311502025,1378.880311502025,0.0,0.0,0.0,8086.217331685186,4245.1605,0.0,3958.89,0.0,0.4311
2025-08-06,12,9427.887295,9427.887295,5000.0,0.0,0.0,557.4290950000004,8293.04937841049,4427.887295,0.0,3870.4582,0.0,0.4293
2025-08-06,13,4446.0766699999995,4446.0766699999995,490.1507699999992,0.0,0.0,0.0,9043.04937841049,4446.0766699999995,0.0,3955.9259,0.0,0.4324
2025-08-06,14,4310.383999999999,4310.383999999999,154.1939999999995,0.0,0.0,0.0,9116.57199391049,4310.383999999999,0.0,4156.19,0.0,0.4367
2025-08-06,15,4300.26712,4300.26712,0.0,67.52007999999933,0.0,0.0,9139.70109391049,4300.26712,0.0,4367.7872,0.0,0.4348
2025-08-06,16,4166.083735,4166.083735,0.0,84.55816499999946,0.0,0.0,9127.19737539197,4166.083735,0.0,4250.6419,0.0,0.4335
2025-08-06,17,4048.5454999999997,4048.5454999999997,36.0354999999995,0.0,0.0,0.0,9111.538455947526,4048.5454999999997,0.0,4012.51,0.0,0.4357
2025-08-06,18,4059.5259,4059.5259,0.0,151.25970000000007,0.0,0.0,9116.943780947526,4059.5259,0.0,4210.7856,0.0,0.4374
2025-08-06,19,4222.875815,4222.875815,0.0,173.49858499999937,0.0,0.0,9088.932725391971,4222.875815,0.0,4396.3744,0.0,0.4371
2025-08-06,20,4377.460999999999,4377.460999999999,0.0,26.799000000000884,0.0,0.0,9056.80335779938,4377.460999999999,0.0,4404.26,0.0,0.4356
2025-08-06,21,4394.9349649999995,4394.9349649999995,0.0,70.06553500000064,0.0,0.0,9051.8405800216,4394.9349649999995,0.0,4465.0005,0.0,0.4353
2025-08-06,22,4320.184980000001,4320.184980000001,68.46388000000115,0.0,0.0,0.0,9038.865480947527,4320.184980000001,0.0,4251.7342,0.0131,0.436
2025-08-06,23,4289.924,4289.924,320.2739999999999,0.0,0.0,0.0,9049.135062947527,4289.924,0.0,3969.65,0.0,0.4378
2025-08-06,24,4138.860680000001,4138.860680000001,0.0,48.66571999999905,0.0,0.0,9097.176162947528,4138.860680000001,0.0,4187.5264,0.0,0.4401
2025-08-06,25,4214.102015,4214.102015,0.0,39.09398500000043,0.0,0.0,9088.163992577158,4214.102015,0.0,4253.3779,0.1819,0.4389
2025-08-06,26,4370.776,4370.776,387.00599999999986,0.0,0.0,0.0,9080.924365725306,4370.776,0.0,3983.77,0.0,0.4364
2025-08-06,27,4312.538475,4312.538475,452.2470750000002,0.0,0.0,0.0,9138.975265725307,4312.538475,0.0,3860.2914,0.0,0.4393
2025-08-06,28,4218.775245,4218.775245,321.8755449999999,0.0,0.0,0.0,9206.812326975307,4218.775245,0.0,3899.4334,2.5337,0.4422
2025-08-06,29,4105.916,4105.916,123.21600000000035,0.0,0.0,0.0,9255.093658725307,4105.916,0.0,3982.7,0.0,0.4395
2025-08-06,30,3864.446021666667,3864.446021666667,0.0,155.9243783333327,0.0,0.0,9273.576058725308,4019.7672050000006,155.32118333333332,4020.3704,0.0,0.4333
2025-08-06,31,3702.293003333334,3702.293003333334,0.0,326.67089666666607,0.0,0.0,9244.701173848765,4012.9353700000006,310.64236666666665,4071.6934,42.7295,0.4439
2025-08-06,32,8487.74195,8487.74195,4606.499449999999,0.0,0.0,0.0,9184.20656335494,3953.7055000000005,465.96354999999994,4082.13,200.8875,0.4301
2025-08-06,33,8328.227386666666,8328.227386666666,4738.285286666665,0.0,0.0,0.0,9875.181480854939,3949.5121199999994,621.2847333333333,4009.2257,419.2836,0.3713
2025-08-06,34,0.0,0.0,0.0,3756.9625999999994,0.0,0.0,10585.924273854938,4487.16498,776.6059166666666,4419.9027,662.9401,0.5708
2025-08-06,35,0.0,0.0,0.0,4120.375,0.0,0.0,9890.190459040125,5197.8746249999995,931.9271,5044.9,924.525,0.9099
2025-08-06,36,0.0,0.0,0.0,3810.7538999999997,0.0,0.0,9127.158051632718,5193.689615,1245.7820333333334,5028.9695,1218.2156,0.9368
2025-08-06,37,0.0,0.0,0.0,3542.3268999999996,0.0,0.0,8421.462884966051,5030.296810000001,1559.6369666666667,5084.7288,1542.4019,0.8758
2025-08-06,38,0.0,0.0,0.0,3339.4025,0.0,0.0,7765.476422003088,5052.94725,1873.4919,5214.29,1874.8875,0.8759
2025-08-06,39,0.0,0.0,0.0,2566.7463999999995,0.0,0.0,7147.068551632718,5290.760105000001,2187.3468333333335,4741.2844,2174.538,0.8601
2025-08-06,40,0.0,0.0,0.0,2269.2906,0.0,0.0,6671.7451442253105,5197.027295,2501.2017666666666,4667.312,2398.0214,0.8442
2025-08-06,41,0.0,0.0,0.0,2340.0224999999996,0.0,0.0,6251.506144225311,5072.254375,2815.0567,5026.11,2686.0875,0.8334
2025-08-06,42,0.0,0.0,0.0,1632.3879000000002,0.0,0.0,5818.168644225311,5003.996305,3181.140566666667,4859.5895,3227.2016,0.8092
2025-08-06,43,0.0,0.0,0.0,1120.0279,0.0,0.0,5515.874588669756,4955.246950000001,3547.2244333333333,4799.7248,3679.6969,0.7972
2025-08-06,44,0.0,0.0,0.0,1009.04,0.0,0.0,5308.462014595682,4868.8985,3913.3083,4958.84,3949.8,0.7644
2025-08-06,45,0.0,0.0,0.0,645.3375999999998,0.0,0.0,5121.602755336423,4855.922045,4279.3921666666665,4895.3044,4249.9668,0.6899
2025-08-06,46,0.0,0.0,0.0,1115.2861000000003,0.0,0.0,5002.09579237346,5659.280435000001,4645.476033333333,5610.1822,4494.8961,0.86
2025-08-06,47,0.0,0.0,0.0,2161.8175,0.0,0.0,4795.561329410498,6911.176625,5011.5599,6844.93,4683.1125,1.1617
2025-08-06,48,0.0,0.0,0.0,2240.1022000000003,0.0,0.0,4395.224755336424,7144.930440000001,5391.649916666667,7172.0863,4931.9841,1.1683
2025-08-06,49,0.0,0.0,0.0,1808.4782000000002,0.0,0.0,3980.3910145956834,6865.408114999999,5771.739933333333,6995.8472,5187.369,1.0956
2025-08-06,50,0.0,0.0,0.0,1441.2924999999996,0.0,0.0,3645.487644225313,6784.33775,6151.82995,6859.78,5418.4875,1.0849
2025-08-06,51,0.0,0.0,0.0,1186.8011999999999,0.0,0.0,3378.5816257067945,6774.405495000001,6531.919966666667,6871.5936,5684.7924,1.061
2025-08-06,52,0.0,0.0,0.0,637.1983,0.0,0.0,3158.8036257067947,6739.330725000001,6912.009983333333,6760.5548,6123.3565,1.043
2025-08-06,53,0.0,0.0,34.277499999999236,0.0,0.0,0.0,3040.8039405216095,6865.545625000001,7292.1,6600.56,6634.8375,1.036
2025-08-06,54,0.0,0.0,222.28310000000053,0.0,0.0,0.0,3045.9455655216093,6876.62586,7472.75,6732.8461,6955.1292,1.0147
2025-08-06,55,0.0,0.0,341.08860000000004,0.0,0.0,0.0,3079.2880305216095,6675.9726949999995,7653.400000000001,6837.4534,7178.542,0.9922
2025-08-06,56,0.0,0.0,739.1424999999999,0.0,0.0,0.0,3130.4513205216094,6664.214125,7834.05,6688.52,7427.6625,0.97
2025-08-06,57,0.0,0.0,1291.1612999999998,0.0,0.0,0.0,3241.3226955216096,6729.071344999999,8014.7,6417.6412,7708.8025,0.9422
2025-08-06,58,0.0,0.0,1335.4316,0.0,0.0,0.0,3434.9968905216097,6906.829364999999,8195.35,6497.782,7833.2136,0.9569
2025-08-06,59,0.0,0.0,1108.9700000000003,0.0,0.0,0.0,3635.3116305216095,6866.6587500000005,8376.0,6762.58,7871.55,0.9977
2025-08-06,60,0.0,0.0,1453.4683999999997,0.0,0.0,0.0,3801.6571305216094,6825.9023799999995,8423.2242,6632.1695,8085.6379,0.9919
2025-08-06,61,0.0,0.0,1558.1184999999994,0.0,0.0,0.0,4019.677390521609,6868.264305000001,8470.4484,6723.094,8281.2125,0.9588
2025-08-06,62,0.0,0.0,1227.732500000001,0.0,0.0,0.0,4253.395165521609,6953.315500000001,8517.6726,7125.28,8353.0125,0.9549
2025-08-06,63,0.0,0.0,1138.4051,0.0,0.0,0.0,4437.555040521609,6884.6293049999995,8564.8968,7229.8642,8368.2693,0.9839
2025-08-06,64,0.0,0.0,1294.5994,0.0,0.0,0.0,4608.315805521609,6885.908164999999,8612.121,6975.4423,8270.0417,0.799
2025-08-06,65,0.0,0.0,1600.1199999999997,0.0,0.0,0.0,4802.505715521609,7026.86675,8659.3452,6629.03,8229.15,0.5025
2025-08-06,66,0.0,0.0,1930.4224000000002,0.0,0.0,0.0,5042.523715521609,7039.54452,8752.411733333332,6552.9795,8483.4019,0.4662
2025-08-06,67,0.0,0.0,1773.3077999999996,0.0,0.0,0.0,5332.087075521609,7055.629494999998,8845.478266666667,6754.5336,8527.8414,0.5007
2025-08-06,68,0.0,0.0,1439.2025000000003,0.0,0.0,0.0,5598.08324552161,6956.352999999997,8938.5448,6993.61,8432.8125,0.4827
2025-08-06,69,0.0,0.0,1833.6009999999997,0.0,0.0,0.0,5813.963620521609,7066.006519999999,9031.611333333332,6932.726,8766.327,0.4785
2025-08-06,70,0.0,0.0,2562.101499999999,0.0,0.0,0.0,6089.003770521609,6867.22213,9124.677866666667,6493.1553,9055.2568,0.4662
2025-08-06,71,0.0,0.0,2928.0999999999995,0.0,0.0,0.0,6473.318995521609,6633.4965,9217.7444,6167.3,9095.4,0.4432
2025-08-06,72,0.0,0.0,2575.4611999999997,0.0,0.0,0.0,6912.5339955216095,6410.12517,9120.506316666666,6556.1237,9131.5849,0.4411
2025-08-06,73,0.0,0.0,2338.4246000000003,0.0,0.0,0.0,7298.85317552161,6354.853405000002,9023.268233333332,6727.4581,9065.8827,0.4551
2025-08-06,74,0.0,0.0,2439.4649999999992,0.0,0.0,0.0,7649.61686552161,6505.0689999999995,8926.030149999999,6531.96,8971.425,0.4463
2025-08-06,75,2763.065548333333,2763.065548333333,5000.0,0.0,0.0,96.33124833333409,8015.53661552161,6591.857615,8828.792066666667,6705.2527,9038.5184,0.4113
2025-08-06,76,0.0,0.0,2031.0114999999996,0.0,0.0,0.0,8765.53661552161,6814.444130000001,8731.553983333333,6859.2421,8890.2536,0.5682
2025-08-06,77,0.0,0.0,1503.665,0.0,0.0,0.0,9070.18834052161,7035.224375,8634.3159,6836.11,8339.775,0.8279
2025-08-06,78,0.0,0.0,742.991,0.0,0.0,0.0,9295.73809052161,7134.544539999999,8290.885166666667,6902.3118,7645.3028,0.8636
2025-08-06,79,0.0,0.0,533.5277000000006,0.0,0.0,0.0,9407.18674052161,7147.247084999999,7947.454433333333,6934.4139,7467.9416,0.8416
2025-08-06,80,0.0,0.0,773.0524999999997,0.0,0.0,0.0,9487.215895521611,7100.108249999999,7604.0237,6918.16,7691.2125,0.8618
2025-08-06,81,0.0,0.0,570.6710999999996,0.0,0.0,0.0,9603.173770521611,6995.969219999999,7260.592966666666,6996.7289,7567.4,0.8623
2025-08-06,82,0.0,0.0,218.30630000000016,0.0,0.0,0.0,9688.774435521611,6921.763845,6917.162233333333,7091.8496,7310.1559,0.9026
2025-08-06,83,0.0,0.0,73.63000000000011,0.0,0.0,0.0,9721.520380521612,7038.747874999999,6573.7315,7032.17,7105.8,0.9754
2025-08-06,84,0.0,0.0,104.26640000000042,0.0,0.0,0.0,9732.564880521611,7005.993295,6048.091683333333,6773.5697,6877.8361,1.0002
2025-08-06,85,0.0,0.0,0.0,275.51560000000063,0.0,0.0,9748.204840521612,7055.339744999999,5522.451866666666,6885.5897,6610.0741,0.9978
2025-08-06,86,0.0,0.0,0.0,894.4924999999994,0.0,0.0,9697.183433114204,7233.842625000001,4996.81205,7254.23,6359.7375,1.0271
2025-08-06,87,0.0,0.0,0.0,1065.2047999999995,0.0,0.0,9531.536673854944,7134.10853,4471.172233333333,7212.5988,6147.394,1.0906
2025-08-06,88,0.0,0.0,0.0,1551.8053,0.0,0.0,9334.276525706795,7082.3282899999995,3945.5324166666664,7204.2108,5652.4055,0.9376
2025-08-06,89,8788.2039,7061.325,4798.1875,0.0,0.0,0.0,9046.905173854942,7208.0965,3419.8926,7335.95,5072.8125,0.6694
2025-08-06,90,8885.729053333333,7325.187303333333,5000.0,0.0,0.0,23.805403333333288,9766.633298854942,7250.10752,3364.378466666667,7243.9906,4942.6087,0.66
2025-08-06,91,7366.488581748985,5741.707090967051,1889.1113409670531,0.0,0.0,1441.9553499999988,10516.633298854942,7098.599555,3308.8643333333334,7162.1401,4751.4997,0.7217
2025-08-06,92,3897.2320499999996,2669.3646,0.0,99.70289999999932,0.0,0.0,10800.0,7150.5822499999995,3253.3502,7178.73,4409.6625,0.7308
2025-08-06,93,3965.1090183333354,2903.578718333336,61.51371833333633,0.0,0.0,0.0,10781.5365,7162.945085000002,3197.8360666666667,7158.3232,4316.2582,0.7534
2025-08-06,94,4097.095311666667,3201.9021616666673,37.52776166666672,0.0,0.0,0.0,10790.76355775,7239.417245000001,3142.3219333333336,7263.4422,4099.0678,0.7823
2025-08-06,95,4155.426325,3426.570325,0.0,227.40717499999982,0.0,0.0,10796.392722,7242.234125,3086.8078,7418.04,3764.0625,0.8055
2025-08-06,96,4340.714248333334,3639.4669150000004,0.0,16.75288499999897,0.0,0.0,10754.280282185186,7260.032065,2919.3178166666667,7368.7588,3712.539,0.8271
2025-08-06,97,4530.215696666666,3856.57703,89.47942999999987,0.0,0.0,0.0,10751.177896074074,7282.04353,2751.8278333333333,7397.3386,3630.241,0.8519
2025-08-06,98,4873.826025000001,4227.7960250000015,202.92352500000152,0.0,0.0,0.0,10764.599810574075,7458.163875000001,2584.33785,7441.46,3416.5875,0.8791
2025-08-06,99,4911.341293333334,4292.919960000001,33.07773783949718,0.0,0.0,374.487522160504,10795.038339324075,7328.189160000001,2416.847866666667,7157.0895,3271.7348,0.9024
2025-08-06,100,5049.656986666667,4458.84432,0.0,0.0,0.0,496.65182000000004,10800.0,7299.01487,2249.3578833333336,6977.2262,3015.0337,0.9163
2025-08-06,101,5254.038224999999,4690.834225,0.0,0.0,0.0,279.9467249999989,10800.0,7335.9061249999995,2081.8679,7048.6,2637.7125,0.9264
2025-08-06,102,5719.264451666666,5218.064968333333,0.0,0.0,0.0,474.87596833333276,10800.0,7584.631785,1865.3673333333336,7082.843,2339.654,0.9462
2025-08-06,103,5901.789518333333,5462.594551666667,0.0,0.0,0.0,526.1776516666669,10800.0,7550.656285,1648.8667666666668,7008.9373,2072.5204,0.9742
2025-08-06,104,6040.573799999999,5663.38335,0.0,0.0,0.0,310.0383500000007,10800.0,7472.94,1432.3662000000002,7144.87,1791.525,0.9862
